mp_index,battery_formula,formula_discharge,framework_formula,preliminary_family,cv_group,average_voltage,target,protocol,model,y_true,y_pred_oof,abs_error,capacity_grav,energy_grav,stability_worst,target_property,best_model
215,Na0-1Mn3P3O13,NaMn3P3O13,Mn3P3O13,phosphate_or_NASICON_like,Mn3P3O13,,capacity_grav,C_strict_post_DFT,ExtraTrees,54.840449057907605,55.19475055078172,0.3543014928741144,54.840449057907605,,,capacity_grav,ExtraTrees
216,Na0-1Co2P3O10,NaCo2P3O10,Co2P3O10,phosphate_or_NASICON_like,Co2P3O10,,capacity_grav,C_strict_post_DFT,ExtraTrees,68.06354667567655,73.47494183029946,5.411395154622909,68.06354667567655,,,capacity_grav,ExtraTrees
217,Na0-1VO2,NaVO2,VO2,transition_metal_oxide_like,VO2,,capacity_grav,C_strict_post_DFT,ExtraTrees,253.0110791726265,249.56913766574243,3.4419415068840635,253.0110791726265,,,capacity_grav,ExtraTrees
218,Na0-0.5NiO2,Na(NiO2)2,NiO2,transition_metal_oxide_like,NiO2,,capacity_grav,C_strict_post_DFT,ExtraTrees,131.13927870525015,130.50356288190903,0.6357158233411155,131.13927870525015,,,capacity_grav,ExtraTrees
219,Na0-2NiO2,Na2NiO2,NiO2,transition_metal_oxide_like,NiO2,,capacity_grav,C_strict_post_DFT,ExtraTrees,392.2022420692018,241.5348303844843,150.6674116847175,392.2022420692018,,,capacity_grav,ExtraTrees
220,Na0-1Rb2MnF6,Rb2NaMnF6,Rb2MnF6,other_or_unclear,Rb2MnF6,,capacity_grav,C_strict_post_DFT,ExtraTrees,73.86302326840693,74.19787731773762,0.3348540493306871,73.86302326840693,,,capacity_grav,ExtraTrees
221,Na0-1Bi(PO3)4,NaBi(PO3)4,Bi(PO3)4,phosphate_or_NASICON_like,Bi(PO3)4,,capacity_grav,C_strict_post_DFT,ExtraTrees,48.92048724307735,43.84007556221192,5.080411680865439,48.92048724307735,,,capacity_grav,ExtraTrees
222,Na0-2MgMn4O8,Na2MgMn4O8,MgMn4O8,transition_metal_oxide_like,MgMn4O8,,capacity_grav,C_strict_post_DFT,ExtraTrees,128.22696045645176,124.77739630794332,3.4495641485084434,128.22696045645176,,,capacity_grav,ExtraTrees
223,Na0-1V3P3O13,NaV3P3O13,V3P3O13,phosphate_or_NASICON_like,V3P3O13,,capacity_grav,C_strict_post_DFT,ExtraTrees,56.21967852411358,56.88575990766896,0.6660813835553796,56.21967852411358,,,capacity_grav,ExtraTrees
224,Na0-0.5MnO2,NaMn2O4,MnO2,transition_metal_oxide_like,MnO2,,capacity_grav,C_strict_post_DFT,ExtraTrees,136.1424880137049,137.18336191456925,1.0408739008643408,136.1424880137049,,,capacity_grav,ExtraTrees
225,Na0-1TiS2,NaTiS2,TiS2,other_or_unclear,TiS2,,capacity_grav,C_strict_post_DFT,ExtraTrees,198.54894882157072,192.8706245204134,5.678324301157318,198.54894882157072,,,capacity_grav,ExtraTrees
226,Na0-1Fe3P3O13,NaFe3P3O13,Fe3P3O13,phosphate_or_NASICON_like,Fe3P3O13,,capacity_grav,C_strict_post_DFT,ExtraTrees,54.5368230035197,55.65294908982277,1.116126086303069,54.5368230035197,,,capacity_grav,ExtraTrees
227,Na0-1TiS2,NaTiS2,TiS2,other_or_unclear,TiS2,,capacity_grav,C_strict_post_DFT,ExtraTrees,198.54894882157072,192.25004516175443,6.29890365981629,198.54894882157072,,,capacity_grav,ExtraTrees
228,Na2-3NiAsCO7,Na3NiAsCO7,NiAsCO7,transition_metal_oxide_like,NiAsCO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,82.0644075153952,85.58901484343961,3.524607328044411,82.0644075153952,,,capacity_grav,ExtraTrees
229,Na0-1Cs2NiF6,Cs2NaNiF6,Cs2NiF6,other_or_unclear,Cs2NiF6,,capacity_grav,C_strict_post_DFT,ExtraTrees,58.07666691669115,60.852600598260935,2.775933681569782,58.07666691669115,,,capacity_grav,ExtraTrees
230,Na0-1Ni4(PO4)3,NaNi4(PO4)3,Ni4(PO4)3,phosphate_or_NASICON_like,Ni4(PO4)3,,capacity_grav,C_strict_post_DFT,ExtraTrees,49.38749690925596,50.93706733811078,1.549570428854821,49.38749690925596,,,capacity_grav,ExtraTrees
231,Na1-3VAsCO7,Na3VAsCO7,VAsCO7,transition_metal_oxide_like,VAsCO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,168.11926327895614,160.0471267277246,8.072136551231551,168.11926327895614,,,capacity_grav,ExtraTrees
232,Na0-1VS2,NaVS2,VS2,other_or_unclear,VS2,,capacity_grav,C_strict_post_DFT,ExtraTrees,194.1274427298521,187.0369869625788,7.090455767273284,194.1274427298521,,,capacity_grav,ExtraTrees
233,Na0-1PrTi2O6,NaPrTi2O6,PrTi2O6,transition_metal_oxide_like,PrTi2O6,,capacity_grav,C_strict_post_DFT,ExtraTrees,75.36384864273516,66.74070632684628,8.623142315888884,75.36384864273516,,,capacity_grav,ExtraTrees
234,Na4-6Mn2As(CO4)4,Na6Mn2As(CO4)4,Mn2As(CO4)4,transition_metal_oxide_like,Mn2As(CO4)4,,capacity_grav,C_strict_post_DFT,ExtraTrees,85.52260728219764,83.97040107200768,1.552206210189965,85.52260728219764,,,capacity_grav,ExtraTrees
235,Na1-2SbPCO7,Na2SbPCO7,SbPCO7,phosphate_or_NASICON_like,SbPCO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,83.04876582985173,89.52268899172182,6.47392316187009,83.04876582985173,,,capacity_grav,ExtraTrees
236,Na0-0.6VO2,Na3V5O10,VO2,transition_metal_oxide_like,VO2,,capacity_grav,C_strict_post_DFT,ExtraTrees,166.2379497227994,161.92528926202618,4.31266046077323,166.2379497227994,,,capacity_grav,ExtraTrees
237,Na0-1VS2,NaVS2,VS2,other_or_unclear,VS2,,capacity_grav,C_strict_post_DFT,ExtraTrees,194.1274427298521,194.45896409970425,0.3315213698521404,194.1274427298521,,,capacity_grav,ExtraTrees
238,Na1-4V3O8,Na4V3O8,V3O8,transition_metal_oxide_like,V3O8,,capacity_grav,C_strict_post_DFT,ExtraTrees,215.689433978182,181.0531187404692,34.63631523771281,215.689433978182,,,capacity_grav,ExtraTrees
239,Na0-1Li2MnPCO7,NaLi2MnPCO7,Li2MnPCO7,phosphate_or_NASICON_like,Li2MnPCO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,108.60031954832657,113.94907774233825,5.3487581940116655,108.60031954832657,,,capacity_grav,ExtraTrees
240,Na0-3Cr2(PS4)3,Na3Cr2(PS4)3,Cr2(PS4)3,other_or_unclear,Cr2(PS4)3,,capacity_grav,C_strict_post_DFT,ExtraTrees,123.57313834032348,135.3941313527977,11.82099301247422,123.57313834032348,,,capacity_grav,ExtraTrees
241,Na0-1Ni2P2O9,NaNi2P2O9,Ni2P2O9,phosphate_or_NASICON_like,Ni2P2O9,,capacity_grav,C_strict_post_DFT,ExtraTrees,77.38964619993756,79.58392471291386,2.1942785129762967,77.38964619993756,,,capacity_grav,ExtraTrees
242,Na0-1VS2,NaVS2,VS2,other_or_unclear,VS2,,capacity_grav,C_strict_post_DFT,ExtraTrees,194.1274427298521,186.15065913510867,7.976783594743438,194.1274427298521,,,capacity_grav,ExtraTrees
243,Na0-1Ca9Mn(PO4)7,NaCa9Mn(PO4)7,Ca9Mn(PO4)7,phosphate_or_NASICON_like,Ca9Mn(PO4)7,,capacity_grav,C_strict_post_DFT,ExtraTrees,24.28925892458944,29.89227148092349,5.6030125563340505,24.28925892458944,,,capacity_grav,ExtraTrees
244,Na0-1V3Fe2CuO12,NaV3Fe2CuO12,V3Fe2CuO12,transition_metal_oxide_like,V3Fe2CuO12,,capacity_grav,C_strict_post_DFT,ExtraTrees,49.354245844439085,48.26956067909838,1.0846851653407017,49.354245844439085,,,capacity_grav,ExtraTrees
245,Na0-3Ge3(MoO6)2,Na3Ge3(MoO6)2,Ge3(MoO6)2,transition_metal_oxide_like,Ge3(MoO6)2,,capacity_grav,C_strict_post_DFT,ExtraTrees,119.87028261779946,105.13986502042604,14.730417597373416,119.87028261779946,,,capacity_grav,ExtraTrees
246,Na2-3FeBAsO7,Na3FeBAsO7,FeBAsO7,transition_metal_oxide_like,FeBAsO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,83.09436392113066,88.8631217984359,5.768757877305234,83.09436392113066,,,capacity_grav,ExtraTrees
247,Na0-0.5VO2,NaV2O4,VO2,transition_metal_oxide_like,VO2,,capacity_grav,C_strict_post_DFT,ExtraTrees,141.90410728551464,140.43706110142966,1.4670461840849782,141.90410728551464,,,capacity_grav,ExtraTrees
248,Na0-1Mo3P3O16,NaMo3P3O16,Mo3P3O16,phosphate_or_NASICON_like,Mo3P3O16,,capacity_grav,C_strict_post_DFT,ExtraTrees,40.62545022730656,44.32617034887296,3.7007201215663983,40.62545022730656,,,capacity_grav,ExtraTrees
249,Na2-3CuAsCO7,Na3CuAsCO7,CuAsCO7,transition_metal_oxide_like,CuAsCO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,80.8629181072805,81.18255757490655,0.3196394676260468,80.8629181072805,,,capacity_grav,ExtraTrees
250,Na0-1Mn3Ag(PO4)3,NaMn3Ag(PO4)3,Mn3Ag(PO4)3,phosphate_or_NASICON_like,Mn3Ag(PO4)3,,capacity_grav,C_strict_post_DFT,ExtraTrees,46.162794765129206,48.68749074454732,2.5246959794181123,46.162794765129206,,,capacity_grav,ExtraTrees
251,Na2-3MnBAsO7,Na3MnBAsO7,MnBAsO7,transition_metal_oxide_like,MnBAsO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,83.3286750888558,82.9266914406147,0.4019836482410994,83.3286750888558,,,capacity_grav,ExtraTrees
252,Na0.4-0.8NiO2,Na4(NiO2)5,NiO2,transition_metal_oxide_like,NiO2,,capacity_grav,C_strict_post_DFT,ExtraTrees,98.2783079305942,100.00307547076864,1.7247675401744544,98.2783079305942,,,capacity_grav,ExtraTrees
253,Na0-2Cu5(Si2O7)2,Na2Cu5(Si2O7)2,Cu5(Si2O7)2,silicate_like,Cu5(Si2O7)2,,capacity_grav,C_strict_post_DFT,ExtraTrees,76.57094161509809,84.69573483547329,8.124793220375196,76.57094161509809,,,capacity_grav,ExtraTrees
254,Na0-1NbWO7,NaNbWO7,NbWO7,transition_metal_oxide_like,NbWO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,65.09448973350726,62.63566434043732,2.458825393069944,65.09448973350726,,,capacity_grav,ExtraTrees
255,Na0-0.5VO2,NaV2O4,VO2,transition_metal_oxide_like,VO2,,capacity_grav,C_strict_post_DFT,ExtraTrees,141.90410728551464,141.11335241526902,0.7907548702456211,141.90410728551464,,,capacity_grav,ExtraTrees
256,Na4-6Fe2As(CO4)4,Na6Fe2As(CO4)4,Fe2As(CO4)4,transition_metal_oxide_like,Fe2As(CO4)4,,capacity_grav,C_strict_post_DFT,ExtraTrees,85.27581376409721,91.63978299535174,6.363969231254529,85.27581376409721,,,capacity_grav,ExtraTrees
257,Na0-1NbS2,NaNbS2,NbS2,other_or_unclear,NbS2,,capacity_grav,C_strict_post_DFT,ExtraTrees,148.8754897694265,142.7105900260121,6.164899743414395,148.8754897694265,,,capacity_grav,ExtraTrees
258,Na1-2CuO2,Na2CuO2,CuO2,transition_metal_oxide_like,CuO2,,capacity_grav,C_strict_post_DFT,ExtraTrees,189.3771871189581,159.5199320455622,29.85725507339589,189.3771871189581,,,capacity_grav,ExtraTrees
259,Na0-2UCl6,Na2UCl6,UCl6,other_or_unclear,UCl6,,capacity_grav,C_strict_post_DFT,ExtraTrees,107.9124384178086,88.40697020256347,19.50546821524513,107.9124384178086,,,capacity_grav,ExtraTrees
260,Na0-1SbWO7,NaSbWO7,SbWO7,transition_metal_oxide_like,SbWO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,60.83150019907045,61.9260570676125,1.0945568685420497,60.83150019907045,,,capacity_grav,ExtraTrees
261,Na2-3CoSiCO7,Na3CoSiCO7,CoSiCO7,silicate_like,CoSiCO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,95.72145479112967,105.63942630790996,9.917971516780298,95.72145479112967,,,capacity_grav,ExtraTrees
262,Na2-3.5CoO3,Na7(CoO3)2,CoO3,transition_metal_oxide_like,CoO3,,capacity_grav,C_strict_post_DFT,ExtraTrees,214.53131452380896,120.52726688828734,94.00404763552162,214.53131452380896,,,capacity_grav,ExtraTrees
263,Na0-1CrN2,NaCrN2,CrN2,other_or_unclear,CrN2,,capacity_grav,C_strict_post_DFT,ExtraTrees,260.2104008379416,236.82484894092303,23.38555189701856,260.2104008379416,,,capacity_grav,ExtraTrees
264,Na0-1Li2FePCO7,NaLi2FePCO7,Li2FePCO7,phosphate_or_NASICON_like,Li2FePCO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,108.20267407673184,110.66481615373269,2.462142077000834,108.20267407673184,,,capacity_grav,ExtraTrees
265,Na0-1Li2FePCO7,NaLi2FePCO7,Li2FePCO7,phosphate_or_NASICON_like,Li2FePCO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,108.20267407673184,110.56801051408688,2.3653364373550403,108.20267407673184,,,capacity_grav,ExtraTrees
266,Na0-1Sn4(PO4)3,NaSn4(PO4)3,Sn4(PO4)3,phosphate_or_NASICON_like,Sn4(PO4)3,,capacity_grav,C_strict_post_DFT,ExtraTrees,34.240423562030486,42.786806494437286,8.5463829324068,34.240423562030486,,,capacity_grav,ExtraTrees
267,Na0-1Ni3O4,NaNi3O4,Ni3O4,transition_metal_oxide_like,Ni3O4,,capacity_grav,C_strict_post_DFT,ExtraTrees,101.88059751613596,117.21520775275972,15.334610236623746,101.88059751613596,,,capacity_grav,ExtraTrees
268,Na1-14Mn2O9,Na14Mn2O9,Mn2O9,transition_metal_oxide_like,Mn2O9,,capacity_grav,C_strict_post_DFT,ExtraTrees,186.2095037057157,182.7528534405924,3.4566502651233293,186.2095037057157,,,capacity_grav,ExtraTrees
269,Na0-1CuSe,NaCuSe,CuSe,other_or_unclear,CuSe,,capacity_grav,C_strict_post_DFT,ExtraTrees,161.94662414613654,166.8012389318153,4.854614785678763,161.94662414613654,,,capacity_grav,ExtraTrees
270,Na0-4Fe3P4O15,Na4Fe3P4O15,Fe3P4O15,phosphate_or_NASICON_like,Fe3P4O15,,capacity_grav,C_strict_post_DFT,ExtraTrees,171.97520463267662,170.32526246752903,1.6499421651475927,171.97520463267662,,,capacity_grav,ExtraTrees
271,Na0-2CoP2O7,Na2CoP2O7,CoP2O7,phosphate_or_NASICON_like,CoP2O7,,capacity_grav,C_strict_post_DFT,ExtraTrees,192.22448585035423,205.0509375834623,12.826451733108058,192.22448585035423,,,capacity_grav,ExtraTrees
272,Na0-1TaWO7,NaTaWO7,TaWO7,transition_metal_oxide_like,TaWO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,53.6272608798557,52.633059746640846,0.994201133214851,53.6272608798557,,,capacity_grav,ExtraTrees
273,Na0-1Mo3P3O13,NaMo3P3O13,Mo3P3O13,phosphate_or_NASICON_like,Mo3P3O13,,capacity_grav,C_strict_post_DFT,ExtraTrees,43.81308200077538,45.07960576991427,1.266523769138885,43.81308200077538,,,capacity_grav,ExtraTrees
274,Na0-1Mn6P7O24,NaMn6P7O24,Mn6P7O24,phosphate_or_NASICON_like,Mn6P7O24,,capacity_grav,C_strict_post_DFT,ExtraTrees,28.110887013579315,33.87697128713492,5.766084273555606,28.110887013579315,,,capacity_grav,ExtraTrees
275,Na2-3CoBAsO7,Na3CoBAsO7,CoBAsO7,transition_metal_oxide_like,CoBAsO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,82.30631955264056,87.02569305933642,4.71937350669586,82.30631955264056,,,capacity_grav,ExtraTrees
276,Na0-1NbO2,NaNbO2,NbO2,other_or_unclear,NbO2,,capacity_grav,C_strict_post_DFT,ExtraTrees,181.21971896837647,171.9097005072901,9.310018461086372,181.21971896837647,,,capacity_grav,ExtraTrees
277,Na0-2CuMoF6,Na2CuMoF6,CuMoF6,other_or_unclear,CuMoF6,,capacity_grav,C_strict_post_DFT,ExtraTrees,167.7945300084166,171.77473546581135,3.98020545739476,167.7945300084166,,,capacity_grav,ExtraTrees
278,Na0-0.5CuO,Na(CuO)2,CuO,transition_metal_oxide_like,CuO,,capacity_grav,C_strict_post_DFT,ExtraTrees,147.1957235818452,154.06895316043563,6.873229578590468,147.1957235818452,,,capacity_grav,ExtraTrees
279,Na0-2LiSbF6,Na2LiSbF6,LiSbF6,other_or_unclear,LiSbF6,,capacity_grav,C_strict_post_DFT,ExtraTrees,185.6887949749801,183.4143422307703,2.2744527442098104,185.6887949749801,,,capacity_grav,ExtraTrees
280,Na0-1.5V12O29,Na3V24O58,V12O29,transition_metal_oxide_like,V12O29,,capacity_grav,C_strict_post_DFT,ExtraTrees,36.22587891992509,40.04324593516329,3.817367015238205,36.22587891992509,,,capacity_grav,ExtraTrees
281,Na0-3Sn,Na3Sn,Sn,other_or_unclear,Sn,,capacity_grav,C_strict_post_DFT,ExtraTrees,428.4140023823933,399.8731879350596,28.540814447333677,428.4140023823933,,,capacity_grav,ExtraTrees
282,Na0-1TiO2,NaTiO2,TiO2,transition_metal_oxide_like,TiO2,,capacity_grav,C_strict_post_DFT,ExtraTrees,260.5739420138076,250.4858658930268,10.08807612078084,260.5739420138076,,,capacity_grav,ExtraTrees
283,Na0-1Fe5O8,NaFe5O8,Fe5O8,transition_metal_oxide_like,Fe5O8,,capacity_grav,C_strict_post_DFT,ExtraTrees,62.29860546983345,71.99341538811099,9.694809918277542,62.29860546983345,,,capacity_grav,ExtraTrees
284,Na2-3Ni2O5,Na3Ni2O5,Ni2O5,transition_metal_oxide_like,Ni2O5,,capacity_grav,C_strict_post_DFT,ExtraTrees,100.62387243276962,128.60023546014534,27.97636302737573,100.62387243276962,,,capacity_grav,ExtraTrees
285,Na0-1Mn7O12,NaMn7O12,Mn7O12,transition_metal_oxide_like,Mn7O12,,capacity_grav,C_strict_post_DFT,ExtraTrees,44.70274542758905,47.22770435336407,2.5249589257750173,44.70274542758905,,,capacity_grav,ExtraTrees
286,Na0-3Cd,Na3Cd,Cd,other_or_unclear,Cd,,capacity_grav,C_strict_post_DFT,ExtraTrees,443.2920221252376,436.1228933764812,7.169128748756464,443.2920221252376,,,capacity_grav,ExtraTrees
287,Na0-4MgMn4O8,Na4MgMn4O8,MgMn4O8,transition_metal_oxide_like,MgMn4O8,,capacity_grav,C_strict_post_DFT,ExtraTrees,231.0415463593404,204.96819207887384,26.07335428046656,231.0415463593404,,,capacity_grav,ExtraTrees
288,Na0-0.5CuO,Na(CuO)2,CuO,transition_metal_oxide_like,CuO,,capacity_grav,C_strict_post_DFT,ExtraTrees,147.1957235818452,160.83683862311355,13.641115041268364,147.1957235818452,,,capacity_grav,ExtraTrees
289,Na4-5NiO4,Na5NiO4,NiO4,transition_metal_oxide_like,NiO4,,capacity_grav,C_strict_post_DFT,ExtraTrees,112.781932623585,118.67160780765298,5.889675184067968,112.781932623585,,,capacity_grav,ExtraTrees
290,Na0-0.5MnO2,NaMn2O4,MnO2,transition_metal_oxide_like,MnO2,,capacity_grav,C_strict_post_DFT,ExtraTrees,136.1424880137049,137.44634437502188,1.3038563613169742,136.1424880137049,,,capacity_grav,ExtraTrees
291,Na2-3BiBAsO7,Na3BiBAsO7,BiBAsO7,other_or_unclear,BiBAsO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,56.34373477279911,64.98283389915417,8.639099126355063,56.34373477279911,,,capacity_grav,ExtraTrees
292,Na0-2TiAgF6,Na2TiAgF6,TiAgF6,other_or_unclear,TiAgF6,,capacity_grav,C_strict_post_DFT,ExtraTrees,169.78804740173712,169.73037654555196,0.0576708561851546,169.78804740173712,,,capacity_grav,ExtraTrees
293,Na0-1Rb2SbCl6,Rb2NaSbCl6,Rb2SbCl6,other_or_unclear,Rb2SbCl6,,capacity_grav,C_strict_post_DFT,ExtraTrees,50.72163181299064,51.23990260145214,0.5182707884614999,50.72163181299064,,,capacity_grav,ExtraTrees
294,Na1-3SnAsCO7,Na3SnAsCO7,SnAsCO7,carbon_or_organic_like,SnAsCO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,138.64959957754283,134.32269238530245,4.326907192240384,138.64959957754283,,,capacity_grav,ExtraTrees
295,Na0-0.67NbS2,Na2(NbS2)3,NbS2,other_or_unclear,NbS2,,capacity_grav,C_strict_post_DFT,ExtraTrees,103.66299730251782,113.9374586042096,10.274461301691789,103.66299730251782,,,capacity_grav,ExtraTrees
296,Na0-1TiO2,NaTiO2,TiO2,transition_metal_oxide_like,TiO2,,capacity_grav,C_strict_post_DFT,ExtraTrees,260.5739420138076,247.28206075818449,13.29188125562311,260.5739420138076,,,capacity_grav,ExtraTrees
297,Na0-1.25V9O22,Na5V36O88,V9O22,transition_metal_oxide_like,V9O22,,capacity_grav,C_strict_post_DFT,ExtraTrees,39.92129500936053,43.14912918939475,3.227834180034222,39.92129500936053,,,capacity_grav,ExtraTrees
298,Na0-1Ti4(CuO4)3,NaTi4(CuO4)3,Ti4(CuO4)3,transition_metal_oxide_like,Ti4(CuO4)3,,capacity_grav,C_strict_post_DFT,ExtraTrees,44.88694395486836,45.1380861999123,0.251142245043944,44.88694395486836,,,capacity_grav,ExtraTrees
299,Na0-1MoO2,NaMoO2,MoO2,transition_metal_oxide_like,MoO2,,capacity_grav,C_strict_post_DFT,ExtraTrees,177.57725573905267,187.1638878385412,9.586632099488495,177.57725573905267,,,capacity_grav,ExtraTrees
300,Na0-1Cs2SbCl6,Cs2NaSbCl6,Cs2SbCl6,other_or_unclear,Cs2SbCl6,,capacity_grav,C_strict_post_DFT,ExtraTrees,43.00079932612073,44.35277358464703,1.3519742585262975,43.00079932612073,,,capacity_grav,ExtraTrees
301,Na4-6Cr2As(CO4)4,Na6Cr2As(CO4)4,Cr2As(CO4)4,transition_metal_oxide_like,Cr2As(CO4)4,,capacity_grav,C_strict_post_DFT,ExtraTrees,86.33307156266021,83.43228514950498,2.900786413155231,86.33307156266021,,,capacity_grav,ExtraTrees
302,Na0-1Cs2MnF6,Cs2NaMnF6,Cs2MnF6,other_or_unclear,Cs2MnF6,,capacity_grav,C_strict_post_DFT,ExtraTrees,58.55314630968972,59.94565624151061,1.3925099318208891,58.55314630968972,,,capacity_grav,ExtraTrees
303,Na2-4Mg(NiO2)5,Na4Mg(NiO2)5,Mg(NiO2)5,transition_metal_oxide_like,Mg(NiO2)5,,capacity_grav,C_strict_post_DFT,ExtraTrees,94.08566419736076,117.55918766674333,23.47352346938257,94.08566419736076,,,capacity_grav,ExtraTrees
304,Na0-0.5TiO2,NaTi2O4,TiO2,transition_metal_oxide_like,TiO2,,capacity_grav,C_strict_post_DFT,ExtraTrees,146.6795112743142,131.01350749912754,15.666003775186653,146.6795112743142,,,capacity_grav,ExtraTrees
305,Na1-3BiAsCO7,Na3BiAsCO7,BiAsCO7,carbon_or_organic_like,BiAsCO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,112.40397730714368,98.78511890549052,13.618858401653156,112.40397730714368,,,capacity_grav,ExtraTrees
306,Na1-3SbF6,Na3SbF6,SbF6,other_or_unclear,SbF6,,capacity_grav,C_strict_post_DFT,ExtraTrees,175.90906506585125,169.91414038876547,5.994924677085777,175.90906506585125,,,capacity_grav,ExtraTrees
307,Na0-3Sb,Na3Sb,Sb,other_or_unclear,Sb,,capacity_grav,C_strict_post_DFT,ExtraTrees,421.5631270656201,387.0956470841661,34.467479981454005,421.5631270656201,,,capacity_grav,ExtraTrees
308,Na0-1Fe5O8,NaFe5O8,Fe5O8,transition_metal_oxide_like,Fe5O8,,capacity_grav,C_strict_post_DFT,ExtraTrees,62.29860546983345,67.6558366106739,5.357231140840455,62.29860546983345,,,capacity_grav,ExtraTrees
309,Na5-6Ni2As(CO4)4,Na6Ni2As(CO4)4,Ni2As(CO4)4,transition_metal_oxide_like,Ni2As(CO4)4,,capacity_grav,C_strict_post_DFT,ExtraTrees,42.254953698391056,59.31615531592376,17.061201617532703,42.254953698391056,,,capacity_grav,ExtraTrees
310,Na0-3Cs,CsNa3,Cs,other_or_unclear,Cs,,capacity_grav,C_strict_post_DFT,ExtraTrees,398.28873871922747,318.746151822462,79.54258689676544,398.28873871922747,,,capacity_grav,ExtraTrees
311,Na0-1Ni5O6,NaNi5O6,Ni5O6,transition_metal_oxide_like,Ni5O6,,capacity_grav,C_strict_post_DFT,ExtraTrees,64.98066481620197,78.0162163135654,13.035551497363429,64.98066481620197,,,capacity_grav,ExtraTrees
312,Na0-1Rb2VCl6,Rb2NaVCl6,Rb2VCl6,other_or_unclear,Rb2VCl6,,capacity_grav,C_strict_post_DFT,ExtraTrees,58.57160702786228,60.84856044736212,2.27695341949984,58.57160702786228,,,capacity_grav,ExtraTrees
313,Na0-3Ag,Na3Ag,Ag,other_or_unclear,Ag,,capacity_grav,C_strict_post_DFT,ExtraTrees,454.67980417842375,454.4098703042312,0.2699338741925317,454.67980417842375,,,capacity_grav,ExtraTrees
314,Na0-3Ca,Na3Ca,Ca,other_or_unclear,Ca,,capacity_grav,C_strict_post_DFT,ExtraTrees,737.3354283451486,529.4245653500662,207.9108629950823,737.3354283451486,,,capacity_grav,ExtraTrees
315,Na2-3VBAsO7,Na3VBAsO7,VBAsO7,transition_metal_oxide_like,VBAsO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,84.37711870527087,87.84727641871137,3.4701577134405,84.37711870527087,,,capacity_grav,ExtraTrees
316,Na0-1Ti3Nb(CuO4)3,NaTi3Nb(CuO4)3,Ti3Nb(CuO4)3,transition_metal_oxide_like,Ti3Nb(CuO4)3,,capacity_grav,C_strict_post_DFT,ExtraTrees,41.73853696201145,45.64841858305309,3.9098816210416416,41.73853696201145,,,capacity_grav,ExtraTrees
317,Na4-5CoO4,Na5CoO4,CoO4,transition_metal_oxide_like,CoO4,,capacity_grav,C_strict_post_DFT,ExtraTrees,112.6682425937266,122.81060531026344,10.142362716536852,112.6682425937266,,,capacity_grav,ExtraTrees
318,Na0-1MgMn2O4,NaMgMn2O4,MgMn2O4,transition_metal_oxide_like,MgMn2O4,,capacity_grav,C_strict_post_DFT,ExtraTrees,121.18129878290252,134.25403966346093,13.072740880558412,121.18129878290252,,,capacity_grav,ExtraTrees
319,Na2-2.5FePCO7,Na5Fe2P2(CO7)2,FePCO7,phosphate_or_NASICON_like,FePCO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,49.94691127830643,72.47180906368946,22.524897785383036,49.94691127830643,,,capacity_grav,ExtraTrees
320,Na0-1AgO,NaAgO,AgO,other_or_unclear,AgO,,capacity_grav,C_strict_post_DFT,ExtraTrees,182.5000766169512,180.2753101204892,2.224766496461968,182.5000766169512,,,capacity_grav,ExtraTrees
321,Na2-2.5FePCO7,Na5Fe2P2(CO7)2,FePCO7,phosphate_or_NASICON_like,FePCO7,,capacity_grav,C_strict_post_DFT,ExtraTrees,49.94691127830643,70.93210529243716,20.985194014130727,49.94691127830643,,,capacity_grav,ExtraTrees
322,Na0-1Ti(SiO3)2,NaTi(SiO3)2,Ti(SiO3)2,silicate_like,Ti(SiO3)2,,capacity_grav,C_strict_post_DFT,ExtraTrees,120.17298946517072,116.16435155930576,4.008637905864944,120.17298946517072,,,capacity_grav,ExtraTrees
323,Na0-1Li5Mn2P2(CO7)2,NaLi5Mn2P2(CO7)2,Li5Mn2P2(CO7)2,phosphate_or_NASICON_like,Li5Mn2P2(CO7)2,,capacity_grav,C_strict_post_DFT,ExtraTrees,56.12506755320178,63.446984874809054,7.321917321607273,56.12506755320178,,,capacity_grav,ExtraTrees
